generators,capital,DK2 0,urban central solar thermal,212.9652986977676
generators,capital,EE6 0,offwind-ac,328.4495356553685
generators,capital,EE6 0,offwind-dc,401.44450604138785
generators,capital,EE6 0,onwind,2681683239.1431766
generators,capital,EE6 0,residential rural solar thermal,163.93419157825764
generators,capital,EE6 0,residential urban decentral solar thermal,179.7509532378314
generators,capital,EE6 0,services rural solar thermal,165.05082172993747
generators,capital,EE6 0,services urban decentral solar thermal,180.0164928775811
generators,capital,EE6 0,solar,25212214.38626473
generators,capital,EE6 0,solar rooftop,47808242.21347899
generators,capital,EE6 0,urban central solar thermal,237.12628907996861
generators,capital,ES1 0,offwind-ac,258.7454013673525
generators,capital,ES1 0,onwind,656.2798796433494
generators,capital,ES1 0,residential rural solar thermal,426.57740743345886
generators,capital,ES1 0,residential urban decentral solar thermal,592.352420724499
generators,capital,ES1 0,ror,39830519.73009371
generators,capital,ES1 0,services rural solar thermal,420.444670577295
generators,capital,ES1 0,services urban decentral solar thermal,579.8758451620613
generators,capital,ES1 0,solar,50619439795.736946
generators,capital,ES1 0,solar rooftop,1705319767.0643315
generators,capital,ES1 0,urban central solar thermal,60006189.39542039
generators,capital,ES4 0,onwind,161394477.43131128
generators,capital,ES4 0,residential rural solar thermal,319.11167975701744
generators,capital,ES4 0,residential urban decentral solar thermal,411.64863335614893
generators,capital,ES4 0,services rural solar thermal,325.6718082177116
generators,capital,ES4 0,services urban decentral solar thermal,456.8643186168861
generators,capital,ES4 0,solar,373703784.3132574
generators,capital,ES4 0,solar rooftop,24234491.853972293
generators,capital,ES4 0,urban central solar thermal,42251.38082209222
generators,capital,FI2 0,offwind-ac,1622.5250341450228
generators,capital,FI2 0,offwind-dc,579017263.7238351
generators,capital,FI2 0,onwind,3279878281.536228
generators,capital,FI2 0,residential rural solar thermal,136.4744650822722
generators,capital,FI2 0,residential urban decentral solar thermal,148.49087454013258
generators,capital,FI2 0,ror,416416913.53930956
generators,capital,FI2 0,services rural solar thermal,137.50353723756677
generators,capital,FI2 0,services urban decentral solar thermal,148.18837710410233
generators,capital,FI2 0,solar,584401357.2105446
generators,capital,FI2 0,solar rooftop,211139286.10902107
generators,capital,FI2 0,urban central solar thermal,180.88983235737652
generators,capital,FR1 0,offwind-ac,9573.352046738677
generators,capital,FR1 0,offwind-dc,1823321712.601259
generators,capital,FR1 0,onwind,21599988945.45946
generators,capital,FR1 0,residential rural solar thermal,258.7564239298986
generators,capital,FR1 0,residential urban decentral solar thermal,295.4282947168043
generators,capital,FR1 0,ror,1896514386.7688162
generators,capital,FR1 0,services rural solar thermal,258.5400616814592
generators,capital,FR1 0,services urban decentral solar thermal,295.3987843950256
generators,capital,FR1 0,solar,35943950716.18472
generators,capital,FR1 0,solar rooftop,2562158979.7697725
generators,capital,FR1 0,urban central solar thermal,421.54753548247567
generators,capital,GB0 0,offwind-ac,1062.7792124681582
generators,capital,GB0 0,offwind-dc,1155.231135758227
generators,capital,GB0 0,onwind,43991704166.78264
generators,capital,GB0 0,residential rural solar thermal,178.23015828607492
generators,capital,GB0 0,residential urban decentral solar thermal,185.52905847445638
generators,capital,GB0 0,ror,374467162.5921022
generators,capital,GB0 0,services rural solar thermal,178.70036353485918
generators,capital,GB0 0,services urban decentral solar thermal,183.9907025755902
generators,capital,GB0 0,solar,997.1051543665696
generators,capital,GB0 0,solar rooftop,2415348055.676292
generators,capital,GB0 0,urban central solar thermal,194.3657371120851
generators,capital,GB5 0,offwind-ac,730.5752130953567
generators,capital,GB5 0,offwind-dc,2306.2035609501795
generators,capital,GB5 0,onwind,3582363206.911992
generators,capital,GB5 0,residential rural solar thermal,160.53345588681518
generators,capital,GB5 0,residential urban decentral solar thermal,166.96405579542807
generators,capital,GB5 0,ror,27094071.528261505
generators,capital,GB5 0,services rural solar thermal,160.5427875153978
generators,capital,GB5 0,services urban decentral solar thermal,166.96402163267348
generators,capital,GB5 0,solar,361.2476448074761
generators,capital,GB5 0,solar rooftop,298519.19018437574
generators,capital,GB5 0,urban central solar thermal,160.08926564754438
generators,capital,GR1 0,offwind-ac,157.60995564176235
generators,capital,GR1 0,offwind-dc,382.02710024341184
generators,capital,GR1 0,onwind,287.89952519695345
generators,capital,GR1 0,residential rural solar thermal,353.9321896612795
generators,capital,GR1 0,residential urban decentral solar thermal,463.635332632001
generators,capital,GR1 0,ror,27933987.745637614
generators,capital,GR1 0,services rural solar thermal,356.5828668454107
generators,capital,GR1 0,services urban decentral solar thermal,486.54618715397237
generators,capital,GR1 0,solar,10692753083.60833
generators,capital,GR1 0,solar rooftop,339712202.8897414
generators,capital,GR1 0,urban central solar thermal,1111.6655295662708
generators,capital,HR1 0,offwind-ac,346.6093582884908
generators,capital,HR1 0,offwind-dc,336.69096021507676
generators,capital,HR1 0,onwind,416.15493557453624
generators,capital,HR1 0,residential rural solar thermal,226.22283199009192
generators,capital,HR1 0,residential urban decentral solar thermal,260.07467367694034
generators,capital,HR1 0,ror,75502434.17140974
generators,capital,HR1 0,services rural solar thermal,228.45616930159238
generators,capital,HR1 0,services urban decentral solar thermal,259.2497513466176
generators,capital,HR1 0,solar,2493494820.110398
generators,capital,HR1 0,solar rooftop,159044061.82098517
generators,capital,HR1 0,urban central solar thermal,357.5293774473589
generators,capital,HU1 0,onwind,214919836.6967696
generators,capital,HU1 0,residential rural solar thermal,191.79814214542236
generators,capital,HU1 0,residential urban decentral solar thermal,210.85946939023492
generators,capital,HU1 0,ror,5337532.091067516
generators,capital,HU1 0,services rural solar thermal,201.5467817667248
generators,capital,HU1 0,services urban decentral solar thermal,209.44253705566925
generators,capital,HU1 0,solar,3096949926.401657
generators,capital,HU1 0,solar rooftop,406514530.12485665
generators,capital,HU1 0,urban central solar thermal,252.38479898549488
generators,capital,IE5 0,offwind-ac,343.8096196964027
generators,capital,IE5 0,onwind,15093173879.753443
generators,capital,IE5 0,residential rural solar thermal,178.80584016525765
generators,capital,IE5 0,residential urban decentral solar thermal,184.9594234655813
generators,capital,IE5 0,ror,58523194.50104485
generators,capital,IE5 0,services rural solar thermal,178.95530061404364
generators,capital,IE5 0,services urban decentral solar thermal,184.24326847502405
generators,capital,IE5 0,solar,404.850330244609
generators,capital,IE5 0,solar rooftop,175856662.1789209
generators,capital,IE5 0,urban central solar thermal,175.0017415111839
generators,capital,IT1 0,offwind-ac,264.32719172469916
generators,capital,IT1 0,offwind-dc,238.35653256587776
generators,capital,IT1 0,onwind,758.7709754914622
generators,capital,IT1 0,residential rural solar thermal,328.80621301455454
generators,capital,IT1 0,residential urban decentral solar thermal,426.3906984061098
generators,capital,IT1 0,ror,2266849879.076374
generators,capital,IT1 0,services rural solar thermal,329.81862298135763
generators,capital,IT1 0,services urban decentral solar thermal,427.1498603121899
generators,capital,IT1 0,solar,34928404688.43493
generators,capital,IT1 0,solar rooftop,2206883774.7175846
generators,capital,IT1 0,urban central solar thermal,1535.6937828414657
generators,capital,IT3 0,offwind-ac,244.8060529988807
generators,capital,IT3 0,onwind,329997828.2331225
generators,capital,IT3 0,residential rural solar thermal,381.8234453807225
generators,capital,IT3 0,residential urban decentral solar thermal,198.98710505656993
generators,capital,IT3 0,ror,8399162.173761066
generators,capital,IT3 0,services rural solar thermal,383.3131314674399
generators,capital,IT3 0,services urban decentral solar thermal,361.57264619210275
generators,capital,IT3 0,solar,2682873485.6971235
generators,capital,IT3 0,solar rooftop,61717349.90255937
generators,capital,IT3 0,urban central solar thermal,829.7873745903889
generators,capital,LT6 0,offwind-ac,1272.0257857136646
generators,capital,LT6 0,offwind-dc,177267236.8746691
generators,capital,LT6 0,onwind,314578814.1798049
generators,capital,LT6 0,residential rural solar thermal,150.59007366269014
generators,capital,LT6 0,residential urban decentral solar thermal,159.72205062437487
generators,capital,LT6 0,ror,27365012.24354412
generators,capital,LT6 0,services rural solar thermal,151.9746190495383
generators,capital,LT6 0,services urban decentral solar thermal,159.7020197765865
generators,capital,LT6 0,solar,3760.8850065768006
generators,capital,LT6 0,solar rooftop,115426945.75823855
generators,capital,LT6 0,urban central solar thermal,197.8762775179766
generators,capital,LU1 0,onwind,307178350.83951753
generators,capital,LU1 0,residential rural solar thermal,159.01878080997932
generators,capital,LU1 0,residential urban decentral solar thermal,165.39394627747564
generators,capital,LU1 0,ror,8372068.102232806
generators,capital,LU1 0,services rural solar thermal,159.70543008222344
generators,capital,LU1 0,services urban decentral solar thermal,164.74829561476022
generators,capital,LU1 0,solar,392926814.40301085
generators,capital,LU1 0,solar rooftop,23899663.926774055
generators,capital,LU1 0,urban central solar thermal,186.0598835990373
generators,capital,LV6 0,offwind-ac,546.0301110425941
generators,capital,LV6 0,offwind-dc,1271.8484879222099
generators,capital,LV6 0,onwind,454652004.32875025
generators,capital,LV6 0,residential rural solar thermal,156.53438200144163
generators,capital,LV6 0,residential urban decentral solar thermal,165.50372819210563
generators,capital,LV6 0,ror,416192032.74562496
generators,capital,LV6 0,services rural solar thermal,156.75249505145757
generators,capital,LV6 0,services urban decentral solar thermal,165.61448634933222
generators,capital,LV6 0,solar,973262742.6184258
generators,capital,LV6 0,solar rooftop,74683127.69711214
generators,capital,LV6 0,urban central solar thermal,215.95335197694115
generators,capital,ME1 0,onwind,108.22662061341995
generators,capital,ME1 0,residential rural solar thermal,290.60502844899327
generators,capital,ME1 0,residential urban decentral solar thermal,381.15838668868247
generators,capital,ME1 0,ror,84631041.82567763
generators,capital,ME1 0,services rural solar thermal,302.751421221238
generators,capital,ME1 0,services urban decentral solar thermal,371.77280094772544
generators,capital,ME1 0,solar,444839157.92769
generators,capital,ME1 0,solar rooftop,28822311.652984723
generators,capital,ME1 0,urban central solar thermal,505.3100679955139
generators,capital,MK1 0,onwind,94.4178273614092
generators,capital,MK1 0,residential rural solar thermal,282.5456586144278
generators,capital,MK1 0,residential urban decentral solar thermal,327.7047247165575
generators,capital,MK1 0,services rural solar thermal,283.45611969753554
generators,capital,MK1 0,services urban decentral solar thermal,332.5738536983202
generators,capital,MK1 0,solar,2538126599.184461
generators,capital,MK1 0,solar rooftop,83371585.56916857
generators,capital,MK1 0,urban central solar thermal,436.38052157463085
generators,capital,NL1 0,offwind-ac,1793784617.2932942
generators,capital,NL1 0,offwind-dc,7894012807.190028
generators,capital,NL1 0,onwind,5843091943.988176
generators,capital,NL1 0,residential rural solar thermal,173.3493383194724
generators,capital,NL1 0,residential urban decentral solar thermal,184.40307464442222
generators,capital,NL1 0,services rural solar thermal,178.74409310482514
generators,capital,NL1 0,services urban decentral solar thermal,184.15891815049645
generators,capital,NL1 0,solar,1772453406.7018702
generators,capital,NL1 0,solar rooftop,630912126.2736248
generators,capital,NL1 0,urban central solar thermal,210.38734139586498
generators,capital,NO2 0,offwind-ac,441.9165920603303
generators,capital,NO2 0,offwind-dc,126184489.606921
